,Subject,maxBurst_SHA01,meanInterval_SHA01,meanNumRewards_SHA01,modeInterval_SHA01,numBurst_SHA01,pctRewards_SHA01,stdInterval_SHA01,maxBurst_SHA02,meanInterval_SHA02,meanNumRewards_SHA02,modeInterval_SHA02,numBurst_SHA02,pctRewards_SHA02,stdInterval_SHA02,maxBurst_SHA03,meanInterval_SHA03,meanNumRewards_SHA03,modeInterval_SHA03,numBurst_SHA03,pctRewards_SHA03,stdInterval_SHA03,maxBurst_SHA04,meanInterval_SHA04,meanNumRewards_SHA04,modeInterval_SHA04,numBurst_SHA04,pctRewards_SHA04,stdInterval_SHA04,maxBurst_SHA05,meanInterval_SHA05,meanNumRewards_SHA05,modeInterval_SHA05,numBurst_SHA05,pctRewards_SHA05,stdInterval_SHA05,maxBurst_SHA06,meanInterval_SHA06,meanNumRewards_SHA06,modeInterval_SHA06,numBurst_SHA06,pctRewards_SHA06,stdInterval_SHA06,maxBurst_SHA07,meanInterval_SHA07,meanNumRewards_SHA07,modeInterval_SHA07,numBurst_SHA07,pctRewards_SHA07,stdInterval_SHA07,maxBurst_SHA08,meanInterval_SHA08,meanNumRewards_SHA08,modeInterval_SHA08,numBurst_SHA08,pctRewards_SHA08,stdInterval_SHA08,maxBurst_SHA09,meanInterval_SHA09,meanNumRewards_SHA09,modeInterval_SHA09,numBurst_SHA09,pctRewards_SHA09,stdInterval_SHA09,maxBurst_SHA10,meanInterval_SHA10,meanNumRewards_SHA10,modeInterval_SHA10,numBurst_SHA10,pctRewards_SHA10,stdInterval_SHA10,maxBurst_SHA11,meanInterval_SHA11,meanNumRewards_SHA11,modeInterval_SHA11,numBurst_SHA11,pctRewards_SHA11,stdInterval_SHA11
20,F907,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,
21,F908,5.0,72.78,2.93,21.0,27.0,96.0,77.25,4.0,194.67,2.42,45.0,12.0,78.0,240.59,3.0,191.7,2.18,76.0,11.0,63.0,186.0,3.0,179.32,2.15,223.0,13.0,68.0,143.07,4.0,139.18,2.29,29.0,17.0,78.0,122.26,4.0,129.48,2.35,46.0,17.0,78.0,128.25,4.0,169.21,2.46,120.0,13.0,74.0,192.45,4.0,390.61,3.5,35.0,4.0,74.0,834.47,3.0,128.36,2.09,41.0,11.0,79.0,118.06,2.0,374.39,2.0,2863.0,6.0,63.0,640.61,,,,,,,
22,F909,0.0,2755.0,0.0,2452.0,0.0,0.0,303.0,2.0,1025.5,2.0,23.0,1.0,67.0,1002.5,2.0,1043.0,2.0,39.0,1.0,67.0,1004.0,0.0,328.5,0.0,150.0,0.0,0.0,264.33,2.0,83.0,2.0,83.0,1.0,100.0,0.0,2.0,736.0,2.0,156.0,2.0,50.0,1044.53,2.0,1326.8,2.0,108.0,1.0,33.0,1397.42,2.0,336.12,2.0,36.0,6.0,71.0,356.12,3.0,303.05,2.4,49.0,5.0,55.00000000000001,314.4,4.0,213.1,2.38,32.0,8.0,63.0,183.81,,,,,,,
23,F910,2.0,577.0,2.0,63.0,2.0,56.99999999999999,524.18,2.0,631.73,2.0,1033.0,2.0,33.0,551.5,0.0,,0.0,,0.0,0.0,,0.0,2365.0,0.0,2365.0,0.0,0.0,0.0,0.0,1821.0,0.0,1821.0,0.0,0.0,0.0,0.0,2196.0,0.0,935.0,0.0,0.0,1261.0,2.0,284.26,2.0,218.0,4.0,33.0,221.57,4.0,297.78,2.33,778.0,6.0,57.99999999999999,317.48,3.0,411.77,2.2,331.0,5.0,79.0,807.8,3.0,196.52,2.14,33.0,7.0,62.0,125.35,,,,,,,
24,F911,0.0,157.0,0.0,157.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,2.0,1506.0,2.0,23.0,2.0,100.0,2095.86,2.0,1310.5,2.0,2574.0,1.0,67.0,1263.5,2.0,906.8,2.0,144.0,1.0,33.0,1413.66,3.0,446.93,2.33,42.0,3.0,47.0,565.1,2.0,224.68,2.0,91.0,9.0,56.00000000000001,180.87,2.0,316.5,2.0,38.0,1.0,9.0,99.53,3.0,215.33,2.22,40.0,9.0,59.0,213.52,3.0,196.43,2.08,249.0,12.0,69.0,116.62,,,,,,,
25,F912,0.0,189.0,0.0,189.0,0.0,0.0,0.0,0.0,2299.0,0.0,2299.0,0.0,0.0,0.0,2.0,510.67,2.0,287.0,1.0,28.999999999999996,509.76,0.0,4814.0,0.0,4814.0,0.0,0.0,0.0,2.0,865.75,2.0,95.0,2.0,44.0,907.84,3.0,208.82,2.5,45.0,10.0,71.0,217.87,5.0,87.06,2.85,29.0,26.0,89.0,85.74,3.0,145.35,2.24,66.0,17.0,78.0,127.7,2.0,271.81,2.0,163.0,3.0,22.0,172.5,2.0,240.28,2.0,184.0,3.0,20.0,116.3,,,,,,,
26,F913,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,2.0,266.21,2.0,328.0,4.0,53.0,270.75,3.0,483.54,2.5,30.0,4.0,71.0,907.71,2.0,433.0,2.0,94.0,4.0,56.99999999999999,382.55,2.0,645.33,2.0,26.0,1.0,28.999999999999996,521.1,2.0,879.0,2.0,1484.0,1.0,28.999999999999996,804.01,2.0,702.57,2.0,487.0,1.0,25.0,592.97,0.0,981.4,0.0,3522.0,0.0,0.0,1282.05,,,,,,,
27,F914,2.0,533.44,2.0,32.0,2.0,40.0,380.44,2.0,457.0,2.0,198.0,2.0,36.0,484.3,0.0,1003.67,0.0,503.0,0.0,0.0,650.24,2.0,624.5,2.0,777.0,1.0,40.0,469.37,0.0,251.0,0.0,251.0,0.0,0.0,0.0,2.0,891.43,2.0,757.0,2.0,50.0,801.78,0.0,258.0,0.0,258.0,0.0,0.0,0.0,3.0,321.67,3.0,861.0,1.0,75.0,381.39,2.0,1205.0,2.0,383.0,1.0,40.0,1420.2,2.0,437.6,2.0,716.0,4.0,73.0,556.52,,,,,,,
28,F915,0.0,1210.0,0.0,1210.0,0.0,0.0,0.0,2.0,963.67,2.0,209.0,1.0,50.0,1166.93,2.0,1071.0,2.0,1718.0,1.0,40.0,947.39,2.0,1372.33,2.0,2030.0,1.0,50.0,890.08,4.0,166.05,2.42,46.0,12.0,69.0,193.18,5.0,229.79,2.33,28.0,9.0,70.0,216.29,2.0,196.53,2.0,173.0,6.0,32.0,115.13,5.0,140.06,2.5,25.0,12.0,57.99999999999999,94.44,4.0,176.3,2.3,55.0,10.0,56.00000000000001,124.46,4.0,179.08,2.33,32.0,6.0,35.0,94.2,,,,,,,
29,F916,3.0,323.9,2.14,27.0,7.0,71.0,309.13,2.0,614.64,2.0,31.0,2.0,33.0,518.91,2.0,386.28,2.0,38.0,1.0,11.0,172.81,2.0,556.83,2.0,811.0,4.0,62.0,516.12,2.0,389.0,2.0,103.0,1.0,11.0,110.45,2.0,322.32,2.0,125.0,1.0,9.0,109.62,2.0,429.06,2.0,234.0,1.0,12.0,192.85,2.0,231.64,2.0,85.0,3.0,21.0,103.24,2.0,274.84,2.0,63.0,2.0,15.0,127.63,3.0,216.72,2.67,219.0,3.0,24.0,108.32,,,,,,,
30,F934,0.0,1683.25,0.0,805.0,0.0,0.0,1198.13,0.0,,0.0,,0.0,0.0,,2.0,692.5,2.0,30.0,1.0,40.0,1004.57,2.0,963.0,2.0,53.0,3.0,100.0,1102.13,2.0,683.0,2.0,28.0,1.0,67.0,655.0,2.0,1121.75,2.0,1835.0,1.0,40.0,677.47,2.0,1115.0,2.0,511.0,1.0,28.999999999999996,998.1,2.0,632.1,2.0,268.0,4.0,73.0,678.98,2.0,607.75,2.0,234.0,1.0,40.0,478.45,2.0,497.0,2.0,517.0,2.0,27.0,291.96,,,,,,,
31,F936,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,6799.0,0.0,6799.0,0.0,0.0,0.0,3.0,590.88,2.5,22.0,2.0,56.00000000000001,826.34,0.0,,0.0,,0.0,0.0,,2.0,1162.67,2.0,742.0,1.0,50.0,1099.19,0.0,2039.0,0.0,2039.0,0.0,0.0,0.0,0.0,1155.0,0.0,1155.0,0.0,0.0,0.0,,,,,,,
32,F1001,5.0,66.51,3.1,24.0,31.0,99.0,76.03,5.0,77.3,3.32,22.0,25.0,89.0,106.34,5.0,115.75,2.94,21.0,16.0,81.0,149.35,4.0,123.55,2.47,21.0,17.0,81.0,107.26,4.0,124.2,2.65,22.0,17.0,82.0,108.43,3.0,137.45,2.1,114.0,21.0,85.0,109.7,3.0,137.59,2.06,108.0,17.0,67.0,73.17,4.0,124.77,2.19,103.0,16.0,60.0,65.66,4.0,127.89,2.28,63.0,18.0,73.0,89.95,4.0,124.82,2.2,290.0,20.0,76.0,76.77,,,,,,,
33,F1002,0.0,253.0,0.0,253.0,0.0,0.0,0.0,3.0,242.14,2.1,163.0,10.0,70.0,238.89,2.0,209.7,2.0,38.0,7.0,41.0,105.27,3.0,178.72,2.25,201.0,8.0,44.0,100.67,4.0,160.37,2.42,144.0,12.0,66.0,122.52,4.0,207.97,2.56,21.0,9.0,68.0,170.47,2.0,285.48,2.0,253.0,1.0,8.0,105.77,3.0,264.46,2.5,24.0,2.0,19.0,107.08,4.0,263.48,4.0,386.0,1.0,14.000000000000002,109.12,3.0,256.56,2.5,397.0,2.0,18.0,111.34,,,,,,,
34,F1003,0.0,1454.5,0.0,1248.0,0.0,0.0,206.5,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,3.0,214.45,2.27,203.0,11.0,74.0,251.12,2.0,234.46,2.0,135.0,8.0,55.00000000000001,198.77,3.0,214.82,2.17,92.0,12.0,76.0,281.22,3.0,242.03,2.14,84.0,7.0,50.0,195.0,2.0,180.53,2.0,207.0,7.0,36.0,82.56,3.0,179.3,2.12,115.0,8.0,41.0,95.56,3.0,204.97,2.29,23.0,7.0,44.0,140.27,,,,,,,
35,F1004,0.0,2589.5,0.0,625.0,0.0,0.0,1964.5,0.0,,0.0,,0.0,0.0,,2.0,427.4,2.0,21.0,2.0,67.0,549.19,2.0,283.96,2.0,302.0,7.0,57.99999999999999,247.84,3.0,139.25,3.0,217.0,1.0,60.0,98.43,2.0,1050.0,2.0,268.0,2.0,67.0,1140.5,0.0,1379.0,0.0,158.0,0.0,0.0,1221.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,,,,,,,
36,F1005,6.0,94.94,3.45,20.0,20.0,97.0,256.2,3.0,210.69,2.43,24.0,7.0,63.0,229.33,2.0,329.86,2.0,82.0,1.0,25.0,284.14,3.0,205.74,2.11,342.0,9.0,54.0,164.46,3.0,151.07,2.19,77.0,16.0,78.0,115.77,4.0,167.5,2.3,73.0,10.0,53.0,114.78,4.0,221.75,2.5,315.0,4.0,30.0,114.99,3.0,238.5,2.33,38.0,3.0,23.0,163.25,6.0,164.21,2.57,21.0,7.0,41.0,89.66,5.0,192.97,2.43,22.0,7.0,45.0,111.06,,,,,,,
37,F1006,6.0,69.82,3.26,24.0,27.0,95.0,126.04,4.0,244.46,2.62,59.0,8.0,72.0,362.94,2.0,431.0,2.0,128.0,4.0,47.0,337.15,2.0,356.39,2.0,221.0,4.0,42.0,300.19,2.0,489.67,2.0,22.0,2.0,31.0,478.14,2.0,372.32,2.0,74.0,4.0,40.0,241.83,2.0,353.32,2.0,95.0,3.0,30.0,216.35,2.0,344.25,2.0,213.0,2.0,19.0,181.12,3.0,635.27,3.0,719.0,1.0,25.0,502.31,3.0,391.61,2.33,35.0,3.0,37.0,306.94,,,,,,,
38,F1007,0.0,,0.0,,0.0,,,0.0,6012.0,0.0,6012.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,2890.5,0.0,5582.0,0.0,0.0,2691.5,2.0,1866.33,2.0,2784.0,1.0,50.0,1236.07,2.0,811.5,2.0,1159.0,1.0,40.0,799.82,2.0,221.45,2.0,22.0,8.0,70.0,222.37,3.0,243.81,2.1,28.0,10.0,75.0,219.8,2.0,322.05,2.0,40.0,4.0,35.0,188.56,,,,,,,
39,F1008,2.0,1238.5,2.0,2445.0,1.0,67.0,1206.5,0.0,,0.0,,0.0,0.0,,2.0,71.0,2.0,71.0,1.0,100.0,0.0,0.0,2129.0,0.0,4213.0,0.0,0.0,1483.65,2.0,965.2,2.0,1864.0,1.0,33.0,1030.17,4.0,313.91,2.5,330.0,6.0,65.0,322.79,2.0,584.67,2.0,246.0,1.0,28.999999999999996,624.36,2.0,893.4,2.0,478.0,2.0,67.0,886.63,3.0,531.42,2.2,44.0,5.0,85.0,787.22,3.0,315.32,2.25,35.0,8.0,78.0,499.32,,,,,,,
40,F1009,0.0,4572.0,0.0,4572.0,0.0,0.0,0.0,2.0,754.71,2.0,145.0,2.0,50.0,1229.63,2.0,1143.67,2.0,111.0,1.0,50.0,866.35,2.0,420.14,2.0,59.0,2.0,50.0,352.77,0.0,,0.0,,0.0,0.0,,2.0,1618.5,2.0,3174.0,1.0,67.0,1555.5,2.0,905.67,2.0,21.0,1.0,50.0,875.4,0.0,,0.0,,0.0,0.0,,2.0,1440.5,2.0,28.0,1.0,67.0,1412.5,0.0,2795.0,0.0,2795.0,0.0,0.0,0.0,,,,,,,
41,F1010,0.0,,0.0,,0.0,,,2.0,1161.67,2.0,3277.0,3.0,86.0,1321.33,2.0,2033.67,2.0,28.0,1.0,50.0,1421.19,0.0,980.33,0.0,1407.0,0.0,0.0,377.06,2.0,847.67,2.0,20.0,2.0,56.99999999999999,1105.78,3.0,475.0,2.5,82.0,4.0,62.0,831.35,3.0,226.1,2.14,190.0,7.0,48.0,160.3,2.0,766.78,2.0,245.0,2.0,40.0,1008.95,2.0,644.73,2.0,39.0,3.0,50.0,949.13,2.0,694.0,2.0,51.0,2.0,36.0,943.15,,,,,,,
42,F1011,0.0,2545.0,0.0,1785.0,0.0,0.0,760.0,2.0,373.94,2.0,419.0,5.0,53.0,301.99,2.0,623.0,2.0,713.0,1.0,18.0,486.39,2.0,304.57,2.0,56.0,8.0,67.0,367.87,0.0,672.0,0.0,1175.0,0.0,0.0,556.13,4.0,204.74,2.22,159.0,9.0,56.00000000000001,157.22,2.0,318.41,2.0,91.0,4.0,35.0,207.99,3.0,234.4,2.33,142.0,3.0,23.0,165.04,3.0,195.31,2.09,85.0,11.0,62.0,136.55,3.0,216.64,2.2,257.0,5.0,32.0,110.92,,,,,,,
43,F1012,3.0,276.0,2.11,57.0,9.0,73.0,330.53,2.0,275.46,2.0,355.0,3.0,22.0,153.77,2.0,279.72,2.0,359.0,3.0,23.0,145.17,3.0,267.62,2.29,357.0,7.0,59.0,212.2,2.0,278.43,2.0,370.0,5.0,42.0,175.67,2.0,230.55,2.0,44.0,5.0,31.0,107.71,2.0,1092.6,2.0,967.0,1.0,33.0,1100.95,2.0,254.04,2.0,78.0,2.0,14.000000000000002,110.71,3.0,254.59,2.5,42.0,2.0,18.0,126.41,4.0,232.0,4.0,34.0,1.0,13.0,94.11,,,,,,,
44,F1013,0.0,,0.0,,0.0,,,0.0,2175.0,0.0,4198.0,0.0,0.0,2023.0,2.0,736.0,2.0,3593.0,2.0,50.0,1175.14,4.0,198.96,2.43,40.0,7.0,65.0,289.56,3.0,199.03,2.09,55.0,11.0,64.0,211.43,3.0,306.43,2.14,1067.0,7.0,68.0,351.58,3.0,224.1,2.5,138.0,6.0,48.0,236.91,3.0,235.32,2.22,66.0,9.0,69.0,220.65,3.0,224.87,2.25,87.0,4.0,28.000000000000004,96.44,3.0,245.32,2.14,340.0,7.0,52.0,194.74,,,,,,,
45,F1014,0.0,701.0,0.0,1295.0,0.0,0.0,421.56,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,2.0,466.0,2.0,141.0,2.0,33.0,299.25,2.0,1108.33,2.0,240.0,2.0,56.99999999999999,1454.08,0.0,1694.0,0.0,233.0,0.0,0.0,1457.1,0.0,974.43,0.0,200.0,0.0,0.0,643.0,,,,,,,
46,F1015,0.0,,0.0,,0.0,0.0,,2.0,26.0,2.0,26.0,1.0,100.0,0.0,2.0,599.62,2.0,1753.0,3.0,67.0,595.08,2.0,271.27,2.0,78.0,6.0,52.0,234.09,3.0,174.41,2.4,153.0,10.0,56.99999999999999,169.67,2.0,208.03,2.0,226.0,6.0,34.0,129.9,3.0,173.98,2.08,101.0,13.0,66.0,105.21,3.0,170.05,2.12,189.0,8.0,40.0,65.63,3.0,201.34,2.14,246.0,7.0,42.0,96.73,5.0,170.5,2.6,24.0,5.0,30.0,76.52,,,,,,,
47,F1016,2.0,652.2,2.0,106.0,1.0,18.0,495.25,3.0,238.71,2.14,165.0,7.0,52.0,226.6,2.0,316.18,2.0,199.0,3.0,26.0,241.15,3.0,284.79,2.25,63.0,4.0,36.0,182.32,2.0,361.63,2.0,29.0,1.0,10.0,139.84,3.0,377.11,3.0,65.0,1.0,16.0,146.18,2.0,332.52,2.0,31.0,1.0,9.0,127.08,3.0,328.14,2.5,27.0,2.0,23.0,168.97,3.0,327.29,3.0,352.0,1.0,14.000000000000002,132.13,2.0,318.95,2.0,21.0,1.0,9.0,99.48,,,,,,,
48,F1101,0.0,,0.0,,0.0,0.0,,0.0,245.0,0.0,245.0,0.0,0.0,0.0,2.0,1210.8,2.0,1803.0,1.0,33.0,1197.45,2.0,120.0,2.0,120.0,1.0,100.0,0.0,2.0,1322.0,2.0,779.0,1.0,33.0,910.08,5.0,125.55,3.21,21.0,14.0,90.0,231.52,,,,,,,,4.0,230.52,2.78,27.0,9.0,89.0,300.38,4.0,188.32,2.38,22.0,8.0,50.0,129.13,2.0,203.74,2.0,202.0,6.0,34.0,140.83,,,,,,,
49,F1102,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,
50,F1103,0.0,2219.0,0.0,2114.0,0.0,0.0,105.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,0.0,7160.0,0.0,7160.0,0.0,0.0,0.0,2.0,436.25,2.0,42.0,3.0,67.0,396.1,2.0,376.94,2.0,172.0,2.0,24.0,300.67,,,,,,,
51,F1104,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,2.0,22.0,2.0,22.0,1.0,100.0,0.0,0.0,,0.0,,0.0,,,0.0,3514.5,0.0,2468.0,0.0,0.0,1046.5,0.0,,0.0,,0.0,,,,,,,,,,2.0,852.29,2.0,229.0,3.0,75.0,1336.33,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,
52,F1106,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,3829.0,0.0,3829.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,6853.0,0.0,6853.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,
53,F1107,2.0,1018.6,2.0,2003.0,2.0,67.0,1205.77,2.0,373.72,2.0,139.0,5.0,53.0,319.14,3.0,182.54,2.09,110.0,11.0,56.99999999999999,128.67,2.0,263.28,2.0,28.0,5.0,38.0,182.06,2.0,252.3,2.0,109.0,7.0,57.99999999999999,192.66,2.0,303.55,2.0,209.0,4.0,35.0,307.28,,,,,,,,2.0,319.29,2.0,79.0,2.0,18.0,182.0,2.0,209.82,2.0,57.0,10.0,59.0,149.65,2.0,236.48,2.0,69.0,5.0,33.0,133.02,,,,,,,
54,F1108,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,
55,F1109,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,0.0,3775.0,0.0,3775.0,0.0,0.0,0.0,0.0,1071.5,0.0,1742.0,0.0,0.0,670.5,0.0,,0.0,,0.0,,,,,,,,,
56,F1110,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,2.0,997.5,2.0,1363.0,1.0,28.999999999999996,708.14,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,
57,F1111,3.0,401.5,3.0,22.0,1.0,43.0,432.79,3.0,619.2,2.33,2078.0,3.0,64.0,668.26,2.0,252.39,2.0,132.0,6.0,41.0,196.29,3.0,197.33,2.09,93.0,11.0,62.0,143.54,3.0,250.54,2.14,62.0,7.0,52.0,156.4,2.0,238.15,2.0,121.0,4.0,28.999999999999996,116.42,,,,,,,,3.0,159.02,2.08,215.0,13.0,59.0,80.29,4.0,176.2,2.29,83.0,7.0,39.0,86.32,2.0,178.72,2.0,151.0,7.0,35.0,69.24,,,,,,,
58,F1112,0.0,,0.0,,0.0,,,0.0,6629.0,0.0,6629.0,0.0,0.0,0.0,2.0,391.0,2.0,747.0,1.0,67.0,356.0,3.0,252.82,2.44,20.0,9.0,76.0,363.7,3.0,201.6,2.33,50.0,12.0,78.0,189.12,2.0,267.58,2.0,213.0,7.0,52.0,213.29,,,,,,,,3.0,211.61,2.08,71.0,12.0,74.0,262.28,3.0,230.14,2.27,71.0,11.0,83.0,237.96,3.0,229.89,2.11,65.0,9.0,68.0,180.82,,,,,,,
59,F1113,2.0,146.83,2.0,96.0,4.0,62.0,78.48,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,
60,F1114,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,2.0,1376.75,2.0,66.0,2.0,80.0,1584.25,2.0,509.5,2.0,112.0,1.0,67.0,397.5,5.0,122.03,3.75,27.0,8.0,88.0,321.94,,,,,,,
61,F1115,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,0.0,,0.0,,0.0,0.0,,0.0,2811.0,0.0,2811.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,
62,F1116,0.0,274.0,0.0,192.0,0.0,0.0,82.0,0.0,,0.0,,0.0,0.0,,3.0,480.75,2.33,64.0,3.0,78.0,831.76,2.0,495.15,2.0,69.0,4.0,56.99999999999999,604.86,2.0,673.0,2.0,610.0,1.0,18.0,340.45,0.0,543.62,0.0,360.0,0.0,0.0,180.57,,,,,,,,2.0,419.12,2.0,63.0,2.0,22.0,195.44,2.0,508.62,2.0,63.0,1.0,14.000000000000002,198.67,0.0,495.57,0.0,535.0,0.0,0.0,143.86,,,,,,,
63,F1135,0.0,,0.0,,0.0,,,,,,,,,,2.0,409.18,2.0,97.0,3.0,33.0,402.66,2.0,1150.33,2.0,24.0,1.0,50.0,1015.44,2.0,466.07,2.0,93.0,3.0,40.0,402.59,0.0,,0.0,,0.0,0.0,,,,,,,,,2.0,426.44,2.0,306.0,3.0,35.0,370.85,2.0,242.18,2.0,135.0,4.0,44.0,168.61,2.0,363.21,2.0,51.0,2.0,20.0,199.2,,,,,,,
64,F1105,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,F1301,0.0,182.0,0.0,182.0,0.0,0.0,0.0,2.0,850.0,2.0,3142.0,2.0,80.0,1323.8,3.0,256.79,2.14,41.0,7.0,75.0,311.25,3.0,210.42,2.17,75.0,12.0,81.0,222.73,3.0,245.36,2.11,21.0,9.0,66.0,228.08,2.0,201.06,2.0,98.0,11.0,61.0,144.62,3.0,161.14,2.17,133.0,12.0,57.99999999999999,101.3,3.0,147.38,2.06,159.0,16.0,67.0,81.26,3.0,160.5,2.08,82.0,12.0,57.99999999999999,114.27,3.0,155.69,2.07,239.0,15.0,67.0,97.63,,,,,,,
66,F1302,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,4.0,244.86,2.6,65.0,10.0,87.0,457.38,2.0,387.24,2.0,157.0,2.0,22.0,285.46,2.0,1267.0,2.0,2508.0,1.0,67.0,1241.0,3.0,325.6,2.14,158.0,7.0,71.0,509.19,2.0,387.54,2.0,1690.0,3.0,43.0,486.14,3.0,225.68,2.14,50.0,7.0,47.0,141.84,3.0,158.35,2.14,165.0,14.0,68.0,102.41,,,,,,,
67,F1303,0.0,,0.0,,0.0,,,2.0,69.0,2.0,49.0,1.0,67.0,20.0,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,210.0,0.0,210.0,0.0,0.0,0.0,2.0,272.0,2.0,183.0,8.0,59.0,282.06,2.0,242.52,2.0,66.0,8.0,56.99999999999999,248.85,3.0,194.86,2.12,59.0,8.0,46.0,122.29,2.0,188.18,2.0,211.0,6.0,31.0,83.96,,,,,,,
68,F1304,2.0,25.0,2.0,25.0,1.0,100.0,0.0,0.0,,0.0,,0.0,0.0,,2.0,713.17,2.0,2968.0,1.0,28.999999999999996,1016.99,5.0,119.02,3.67,21.0,12.0,73.0,175.88,3.0,434.73,2.33,22.0,3.0,44.0,588.61,2.0,716.8,2.0,1614.0,5.0,91.0,1001.43,2.0,789.78,2.0,102.0,3.0,60.0,684.35,3.0,244.14,2.33,30.0,9.0,70.0,363.7,4.0,132.32,2.47,61.0,19.0,87.0,202.71,4.0,94.87,2.44,62.0,27.0,87.0,81.97,,,,,,,
69,F1305,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,2.0,1716.5,2.0,120.0,1.0,40.0,1598.28,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,
